2019/1/1 19:00:00,2,05中正區,中正區思源街1號(花園停車場出入口),0,1,2,2,6,50,14,9,121.5310623,25.01395273
2019/1/1 19:00:00,2,05中正區,中正區思源街1號(花園停車場出入口),0,1,1,3,6,50,14,9,121.5310623,25.01395273
2019/1/1 19:10:00,2,07信義區,信義區永吉路278巷48號與永吉路278巷47弄口,0,1,2,2,7,40,4,1,121.574151,25.04381078
2019/1/1 19:21:00,2,04大安區,大安區辛亥路3段與芳蘭路口,0,1,2,2,6,50,4,2,121.5489867,25.01678035
2019/1/1 19:22:00,2,03中山區,中山區新生北路3段與民權東路2段口,0,1,2,2,6,50,4,1,121.5278834,25.06274203
2019/1/1 19:30:00,2,06松山區,松山區健康路50號與健康路口,0,1,2,2,6,50,4,2,121.55295,25.05333873
2019/1/1 20:17:00,2,09北投區,北投區中央北路3段220巷與中央北路3段口口,0,1,2,2,8,50,4,1,121.4806314,25.13630541
2019/1/1 20:37:00,2,09北投區,北投區實踐街82巷,0,2,3,2,7,40,14,9,121.5108272,25.1148979
2019/1/1 20:54:00,2,02萬華區,萬華區萬大路486巷63號,0,1,2,2,6,30,14,9,121.49575,25.0205449
2019/1/1 21:09:00,2,07信義區,信義區中坡南路與福德街口,0,2,2,2,6,30,14,19,121.5840888,25.03842806
2019/1/1 21:16:00,2,03中山區,中山區長安東路1段與天津街口,0,1,2,2,6,50,4,2,121.5228402,25.0495549
2019/1/1 21:35:00,2,02萬華區,萬華區環河南路2段與和平西路3段口,0,1,2,2,6,50,3,1,121.4942401,25.0353217
2019/1/1 21:51:00,2,07信義區,信義區大道路3號與林口街口,0,1,2,2,6,50,4,2,121.5813972,25.04271017
2019/1/1 22:00:00,2,04大安區,大安區敦化南路1段與仁愛路4段口,0,2,2,2,6,50,4,2,121.5485819,25.0387138
2019/1/1 22:18:00,2,01大同區,大同區市民大道1段209號與市民大道1段口,0,2,4,2,6,40,5,2,121.5186205,25.048513
2019/1/1 22:18:00,2,07信義區,信義區吳興街281巷34號,0,2,2,2,6,40,14,9,121.5650327,25.026433
2019/1/1 22:21:00,2,11南港區,南港區南港路2段與向陽路口,0,1,2,2,6,50,4,1,121.5947356,25.0544439
2019/1/1 23:15:00,2,11南港區,南港區東新街64巷13號與忠孝東路6段110巷口,0,1,2,2,6,50,3,2,121.5854901,25.04671184
2019/1/1 23:21:00,2,01大同區,大同區鄭州路與西寧北路口,0,2,3,2,6,40,4,1,121.5082111,25.0506143
2019/1/2 01:10:00,2,11南港區,南港區興中路與南港路1段287巷2弄口,0,2,2,2,6,0,3,1,121.6076041,25.05395555
2019/1/2 01:16:00,2,07信義區,信義區忠孝東路5段與忠孝東路5段372巷口,0,1,2,2,6,50,4,1,121.574124,25.040764
2019/1/2 03:17:00,1,04大安區,大安區敦化南路2段與信義路4段口,1,0,2,1,6,50,4,1,121.549048,25.03315771
2019/1/2 05:30:00,2,07信義區,信義區松壽路12號,0,1,2,2,6,50,14,9,121.5657213,25.03587631
2019/1/2 06:00:00,2,03中山區,中山區民權東路2段18號,0,1,2,2,6,50,14,9,121.528421,25.062429
2019/1/2 06:29:00,2,04大安區,大安區建國南路2段31號對面(大安森林公園),0,2,2,2,6,50,14,18,121.5376145,25.03231111
2019/1/2 07:28:00,2,04大安區,大安區辛亥路3段310號前,0,2,2,2,6,50,14,9,121.5523809,25.01454818
2019/1/2 07:48:00,2,12內湖區,內湖區內湖路1段1巷與內湖路1段口,0,1,2,2,6,50,3,1,121.568353,25.0823114
2019/1/2 07:49:00,2,04大安區,大安區復興南路2段197號,0,2,2,2,6,50,14,9,121.5437351,25.0263728
2019/1/2 07:50:00,2,09北投區,北投區立農街2段296號,0,2,2,2,7,50,14,9,121.5165397,25.1185641
2019/1/2 08:01:00,2,01大同區,大同區大龍街與酒泉街口,0,1,2,2,6,50,4,1,121.5158837,25.0719652
2019/1/2 08:05:00,2,10文山區,文山區木柵路5段43巷(深坑幹133一支井6 B7233 FB72),0,1,2,2,6,50,11,9,121.5873418,25.00418106
2019/1/2 08:13:00,2,10文山區,文山區溪洲街景美抽水站旁,0,1,3,2,6,30,14,9,121.5349219,25.00949895
2019/1/2 08:15:00,2,04大安區,大安區敦化南路2段273號,0,1,2,2,6,50,14,7,121.5489545,25.02476106
2019/1/2 08:34:00,2,06松山區,松山區長安東路2段292號,0,1,2,2,6,50,14,9,121.5452059,25.048134
2019/1/2 08:35:00,2,06松山區,松山區民生東路4段與光復北路口,0,1,2,2,6,50,4,2,121.5552187,25.05827211
2019/1/2 08:35:00,2,12內湖區,內湖區文德路22巷44弄與陽光街口,0,1,3,2,6,40,3,1,121.5816053,25.07473831
2019/1/2 08:37:00,2,01大同區,大同區重慶北路3段137巷與民族西路182巷口,0,2,2,2,6,30,4,1,121.5148545,25.0680094
